date,new_confirmed,new_confirmed_smooth
2021-08-20,1880,1776.142857142857
2021-08-21,1627,1826.0
2021-08-22,1416,1787.0
2021-08-23,1505,1757.0
2021-08-24,2152,1744.5714285714287
2021-08-25,1878,1743.142857142857
2021-08-26,1841,1752.7142857142858
2021-08-27,1793,1733.4285714285713
2021-08-28,1617,1715.142857142857
2021-08-29,1483,1726.2857142857142
2021-08-30,1370,1707.4285714285713
2021-08-31,2024,1708.857142857143
2021-09-01,1956,1690.857142857143
2021-09-02,1709,1675.2857142857142
2021-09-03,1803,1707.5714285714287
2021-09-04,1491,1711.142857142857
2021-09-05,1374,1724.142857142857
2021-09-06,1596,1750.2857142857142
2021-09-07,2049,1759.142857142857
2021-09-08,2047,1796.857142857143
2021-09-09,1892,1805.2857142857142
2021-09-10,1865,1790.857142857143
2021-09-11,1755,1795.142857142857
2021-09-12,1433,1780.0
2021-09-13,1495,1796.5714285714287
2021-09-14,2079,1827.857142857143
2021-09-15,1941,1849.857142857143
2021-09-16,2008,1874.4285714285713
2021-09-17,2084,1907.5714285714287
2021-09-18,1909,1856.2857142857142
2021-09-19,1605,1824.142857142857
2021-09-20,1727,1884.857142857143
2021-09-21,1720,2054.285714285714
2021-09-22,1716,2177.285714285714
2021-09-23,2433,2288.1428571428573
2021-09-24,3270,2368.4285714285716
2021-09-25,2770,2534.5714285714284
2021-09-26,2381,2655.714285714286
2021-09-27,2289,2663.0
2021-09-28,2883,2516.8571428571427
2021-09-29,2564,2419.0
2021-09-30,2484,2317.714285714286
2021-10-01,2247,2215.714285714286
2021-10-02,2085,2093.4285714285716
2021-10-03,1672,2073.5714285714284
2021-10-04,1575,2029.0
2021-10-05,2027,1986.4285714285713
2021-10-06,2425,1916.2857142857142
2021-10-07,2172,1862.7142857142858
2021-10-08,1949,1830.142857142857
2021-10-09,1594,1766.142857142857
2021-10-10,1297,1696.4285714285713
2021-10-11,1347,1626.4285714285713
2021-10-12,1579,1579.0
2021-10-13,1937,1553.857142857143
2021-10-14,1682,1518.4285714285713
2021-10-15,1617,1479.2857142857142
2021-10-16,1418,1478.0
2021-10-17,1049,1407.142857142857
2021-10-18,1073,1372.5714285714287
2021-10-19,1570,1356.857142857143
2021-10-20,1441,1357.5714285714287
2021-10-21,1440,1377.7142857142858
2021-10-22,1507,1405.2857142857142
2021-10-23,1423,1459.5714285714287
